HotelName,Location,Price,Rating,Stars,City
N/A,N/A,0,Scored 8.2,N/A,New York
N/A,N/A,0,Scored 8.1,N/A,New York
N/A,N/A,0,Scored 7.6,N/A,New York
N/A,N/A,0,Scored 7.7,N/A,New York
N/A,N/A,0,Scored 8.1,N/A,New York
N/A,N/A,0,Scored 8.3,N/A,New York
N/A,N/A,0,Scored 7.5,N/A,New York
N/A,N/A,0,Scored 8.3,N/A,New York
N/A,N/A,0,Scored 8.5,N/A,New York
N/A,N/A,0,Scored 7.1,N/A,New York
