HotelName,Location,Price,Rating,Stars,City
N/A,N/A,0,Scored 9.1,N/A,New York
N/A,N/A,0,Scored 9.4,N/A,New York
N/A,N/A,0,N/A,N/A,New York
N/A,N/A,0,N/A,N/A,New York
N/A,N/A,0,Scored 8.6,N/A,New York
N/A,N/A,0,Scored 9,N/A,New York
N/A,N/A,0,Scored 8.5,N/A,New York
N/A,N/A,0,Scored 8,N/A,New York
N/A,N/A,0,Scored 9.4,N/A,New York
N/A,N/A,0,Scored 7.8,N/A,New York
